Epoch,Batch,Name,Mesh_Vertices,Target,Points_Shape
1,579,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0211_SMPLER.obj,398,8,"torch.Size([2048, 3])"
1,579,/home/mpelissi/Dataset/ModelNet40//person/train/person_0060_SMPLER.obj,261,24,"torch.Size([2048, 3])"
1,580,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0099_SMPLER.obj,7088,1,"torch.Size([2048, 3])"
1,580,/home/mpelissi/Dataset/ModelNet40//table/train/table_0329_SMPLER.obj,313,33,"torch.Size([2048, 3])"
1,581,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0399_SMPLER.obj,1280,22,"torch.Size([2048, 3])"
1,581,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0148_SMPLER.obj,107,34,"torch.Size([2048, 3])"
1,582,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0116_SMPLER.obj,53,34,"torch.Size([2048, 3])"
1,582,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0255_SMPLER.obj,1486,8,"torch.Size([2048, 3])"
1,583,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0017_SMPLER.obj,2712,32,"torch.Size([2048, 3])"
1,583,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0310_SMPLER.obj,50,4,"torch.Size([2048, 3])"
1,584,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0220_SMPLER.obj,4864,5,"torch.Size([2048, 3])"
1,584,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0146_SMPLER.obj,1161,16,"torch.Size([2048, 3])"
1,585,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0117_SMPLER.obj,82,4,"torch.Size([2048, 3])"
1,585,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0084_SMPLER.obj,7044,35,"torch.Size([2048, 3])"
1,586,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0039_SMPLER.obj,3134,34,"torch.Size([2048, 3])"
1,586,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0402_SMPLER.obj,855,37,"torch.Size([2048, 3])"
1,587,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0279_SMPLER.obj,398,30,"torch.Size([2048, 3])"
1,587,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0453_SMPLER.obj,3419,30,"torch.Size([2048, 3])"
1,588,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0241_SMPLER.obj,983,8,"torch.Size([2048, 3])"
1,588,/home/mpelissi/Dataset/ModelNet40//curtain/train/curtain_0006_SMPLER.obj,11385,11,"torch.Size([2048, 3])"
1,589,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0428_SMPLER.obj,1732,8,"torch.Size([2048, 3])"
1,589,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0604_SMPLER.obj,2456,30,"torch.Size([2048, 3])"
1,590,/home/mpelissi/Dataset/ModelNet40//person/train/person_0007_SMPLER.obj,1996,24,"torch.Size([2048, 3])"
1,590,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0476_SMPLER.obj,27550,0,"torch.Size([2048, 3])"
1,591,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0310_SMPLER.obj,1681,30,"torch.Size([2048, 3])"
1,591,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0337_SMPLER.obj,336,37,"torch.Size([2048, 3])"
1,592,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0472_SMPLER.obj,3622,8,"torch.Size([2048, 3])"
1,592,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0299_SMPLER.obj,116,22,"torch.Size([2048, 3])"
1,593,/home/mpelissi/Dataset/ModelNet40//car/train/car_0184_SMPLER.obj,27495,7,"torch.Size([2048, 3])"
1,593,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0120_SMPLER.obj,8164,29,"torch.Size([2048, 3])"
1,594,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0270_SMPLER.obj,324,4,"torch.Size([2048, 3])"
1,594,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0169_SMPLER.obj,32,36,"torch.Size([2048, 3])"
1,595,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0015_SMPLER.obj,472,22,"torch.Size([2048, 3])"
1,595,/home/mpelissi/Dataset/ModelNet40//door/train/door_0037_SMPLER.obj,74,13,"torch.Size([2048, 3])"
1,596,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0313_SMPLER.obj,41772,8,"torch.Size([2048, 3])"
1,596,/home/mpelissi/Dataset/ModelNet40//bowl/train/bowl_0013_SMPLER.obj,72,6,"torch.Size([2048, 3])"
1,597,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0079_SMPLER.obj,600,10,"torch.Size([2048, 3])"
1,597,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0063_SMPLER.obj,1367,1,"torch.Size([2048, 3])"
1,598,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0038_SMPLER.obj,3494,29,"torch.Size([2048, 3])"
1,598,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0868_SMPLER.obj,184,8,"torch.Size([2048, 3])"
1,599,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0438_SMPLER.obj,2379,8,"torch.Size([2048, 3])"
1,599,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0036_SMPLER.obj,109,12,"torch.Size([2048, 3])"
1,600,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0190_SMPLER.obj,856,22,"torch.Size([2048, 3])"
1,600,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0588_SMPLER.obj,996,8,"torch.Size([2048, 3])"
1,601,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0081_SMPLER.obj,643,5,"torch.Size([2048, 3])"
1,601,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0253_SMPLER.obj,322,22,"torch.Size([2048, 3])"
1,602,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0148_SMPLER.obj,4142,17,"torch.Size([2048, 3])"
1,602,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0197_SMPLER.obj,4873,4,"torch.Size([2048, 3])"
1,603,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0026_SMPLER.obj,2008,14,"torch.Size([2048, 3])"
1,603,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0497_SMPLER.obj,966,8,"torch.Size([2048, 3])"
1,604,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0399_SMPLER.obj,142,2,"torch.Size([2048, 3])"
1,604,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0228_SMPLER.obj,5799,26,"torch.Size([2048, 3])"
1,605,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0276_SMPLER.obj,1346,2,"torch.Size([2048, 3])"
1,605,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0013_SMPLER.obj,54211,17,"torch.Size([2048, 3])"
1,606,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0197_SMPLER.obj,1149,22,"torch.Size([2048, 3])"
1,606,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0352_SMPLER.obj,42,22,"torch.Size([2048, 3])"
1,607,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0495_SMPLER.obj,4445,30,"torch.Size([2048, 3])"
1,607,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0147_SMPLER.obj,1317,12,"torch.Size([2048, 3])"
1,608,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0151_SMPLER.obj,655,25,"torch.Size([2048, 3])"
1,608,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0069_SMPLER.obj,576,5,"torch.Size([2048, 3])"
1,609,/home/mpelissi/Dataset/ModelNet40//radio/train/radio_0100_SMPLER.obj,1200,27,"torch.Size([2048, 3])"
1,609,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0159_SMPLER.obj,10237,0,"torch.Size([2048, 3])"
1,610,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0172_SMPLER.obj,14066,4,"torch.Size([2048, 3])"
1,610,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0205_SMPLER.obj,3224,26,"torch.Size([2048, 3])"
1,611,/home/mpelissi/Dataset/ModelNet40//curtain/train/curtain_0054_SMPLER.obj,283,11,"torch.Size([2048, 3])"
1,611,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0150_SMPLER.obj,518,3,"torch.Size([2048, 3])"
1,612,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0100_SMPLER.obj,48,34,"torch.Size([2048, 3])"
1,612,/home/mpelissi/Dataset/ModelNet40//table/train/table_0043_SMPLER.obj,4116,33,"torch.Size([2048, 3])"
1,613,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0127_SMPLER.obj,723,29,"torch.Size([2048, 3])"
1,613,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0212_SMPLER.obj,2130,2,"torch.Size([2048, 3])"
1,614,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0399_SMPLER.obj,10279,0,"torch.Size([2048, 3])"
1,614,/home/mpelissi/Dataset/ModelNet40//xbox/train/xbox_0021_SMPLER.obj,2103,39,"torch.Size([2048, 3])"
1,615,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0226_SMPLER.obj,371,8,"torch.Size([2048, 3])"
1,615,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0740_SMPLER.obj,9655,8,"torch.Size([2048, 3])"
1,616,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0160_SMPLER.obj,17686,30,"torch.Size([2048, 3])"
1,616,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0111_SMPLER.obj,853,25,"torch.Size([2048, 3])"
1,617,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0021_SMPLER.obj,634,23,"torch.Size([2048, 3])"
1,617,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0124_SMPLER.obj,12527,20,"torch.Size([2048, 3])"
1,618,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0382_SMPLER.obj,13578,0,"torch.Size([2048, 3])"
1,618,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0264_SMPLER.obj,723,30,"torch.Size([2048, 3])"
1,619,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0150_SMPLER.obj,4049,0,"torch.Size([2048, 3])"
1,619,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0035_SMPLER.obj,1389,12,"torch.Size([2048, 3])"
1,620,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0274_SMPLER.obj,944,30,"torch.Size([2048, 3])"
1,620,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0866_SMPLER.obj,1476,8,"torch.Size([2048, 3])"
1,621,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0138_SMPLER.obj,2622,21,"torch.Size([2048, 3])"
1,621,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0117_SMPLER.obj,21670,0,"torch.Size([2048, 3])"
1,622,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0212_SMPLER.obj,16854,0,"torch.Size([2048, 3])"
1,622,/home/mpelissi/Dataset/ModelNet40//bowl/train/bowl_0055_SMPLER.obj,193,6,"torch.Size([2048, 3])"
1,623,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0220_SMPLER.obj,1497,36,"torch.Size([2048, 3])"
1,623,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0048_SMPLER.obj,1587,3,"torch.Size([2048, 3])"
1,624,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0043_SMPLER.obj,1457,5,"torch.Size([2048, 3])"
1,624,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0082_SMPLER.obj,2747,30,"torch.Size([2048, 3])"
1,625,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0066_SMPLER.obj,796,32,"torch.Size([2048, 3])"
1,625,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0108_SMPLER.obj,71,34,"torch.Size([2048, 3])"
1,626,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0105_SMPLER.obj,1744,25,"torch.Size([2048, 3])"
1,626,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0070_SMPLER.obj,14120,0,"torch.Size([2048, 3])"
1,627,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0056_SMPLER.obj,78,30,"torch.Size([2048, 3])"
1,627,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0540_SMPLER.obj,29230,0,"torch.Size([2048, 3])"
1,628,/home/mpelissi/Dataset/ModelNet40//car/train/car_0168_SMPLER.obj,5851,7,"torch.Size([2048, 3])"
1,628,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0051_SMPLER.obj,9639,21,"torch.Size([2048, 3])"
1,629,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0210_SMPLER.obj,59460,0,"torch.Size([2048, 3])"
1,629,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0067_SMPLER.obj,2537,30,"torch.Size([2048, 3])"
1,630,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0461_SMPLER.obj,2165,30,"torch.Size([2048, 3])"
1,630,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0053_SMPLER.obj,2994,0,"torch.Size([2048, 3])"
1,631,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0118_SMPLER.obj,728,15,"torch.Size([2048, 3])"
1,631,/home/mpelissi/Dataset/ModelNet40//cone/train/cone_0133_SMPLER.obj,25,9,"torch.Size([2048, 3])"
1,632,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0684_SMPLER.obj,4815,8,"torch.Size([2048, 3])"
1,632,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0082_SMPLER.obj,17809,18,"torch.Size([2048, 3])"
1,633,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0566_SMPLER.obj,550,30,"torch.Size([2048, 3])"
1,633,/home/mpelissi/Dataset/ModelNet40//curtain/train/curtain_0114_SMPLER.obj,76,11,"torch.Size([2048, 3])"
1,634,/home/mpelissi/Dataset/ModelNet40//table/train/table_0194_SMPLER.obj,165,33,"torch.Size([2048, 3])"
1,634,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0561_SMPLER.obj,628,4,"torch.Size([2048, 3])"
1,635,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0060_SMPLER.obj,8113,35,"torch.Size([2048, 3])"
1,635,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0184_SMPLER.obj,601,25,"torch.Size([2048, 3])"
1,636,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0308_SMPLER.obj,2387,2,"torch.Size([2048, 3])"
1,636,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0232_SMPLER.obj,5033,26,"torch.Size([2048, 3])"
1,637,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0548_SMPLER.obj,12039,8,"torch.Size([2048, 3])"
1,637,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0351_SMPLER.obj,55,4,"torch.Size([2048, 3])"
1,638,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0006_SMPLER.obj,1025,30,"torch.Size([2048, 3])"
1,638,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0089_SMPLER.obj,6996,25,"torch.Size([2048, 3])"
1,639,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0530_SMPLER.obj,7532,0,"torch.Size([2048, 3])"
1,639,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0185_SMPLER.obj,298,2,"torch.Size([2048, 3])"
1,640,/home/mpelissi/Dataset/ModelNet40//table/train/table_0005_SMPLER.obj,1398,33,"torch.Size([2048, 3])"
1,640,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0449_SMPLER.obj,975,8,"torch.Size([2048, 3])"
1,641,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0157_SMPLER.obj,99,16,"torch.Size([2048, 3])"
1,641,/home/mpelissi/Dataset/ModelNet40//bowl/train/bowl_0039_SMPLER.obj,927,6,"torch.Size([2048, 3])"
1,642,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0513_SMPLER.obj,17987,0,"torch.Size([2048, 3])"
1,642,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0431_SMPLER.obj,5984,30,"torch.Size([2048, 3])"
1,643,/home/mpelissi/Dataset/ModelNet40//table/train/table_0252_SMPLER.obj,104,33,"torch.Size([2048, 3])"
1,643,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0021_SMPLER.obj,52,34,"torch.Size([2048, 3])"
1,644,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0566_SMPLER.obj,14680,0,"torch.Size([2048, 3])"
1,644,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0216_SMPLER.obj,1425,22,"torch.Size([2048, 3])"
1,645,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0046_SMPLER.obj,288,10,"torch.Size([2048, 3])"
1,645,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0869_SMPLER.obj,367,8,"torch.Size([2048, 3])"
1,646,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0623_SMPLER.obj,50737,0,"torch.Size([2048, 3])"
1,646,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0362_SMPLER.obj,1124,2,"torch.Size([2048, 3])"
1,647,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0106_SMPLER.obj,2602,30,"torch.Size([2048, 3])"
1,647,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0108_SMPLER.obj,443,30,"torch.Size([2048, 3])"
1,648,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0391_SMPLER.obj,2448,37,"torch.Size([2048, 3])"
1,648,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0052_SMPLER.obj,38277,17,"torch.Size([2048, 3])"
1,649,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0004_SMPLER.obj,370,12,"torch.Size([2048, 3])"
1,649,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0257_SMPLER.obj,11126,0,"torch.Size([2048, 3])"
1,650,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0007_SMPLER.obj,11317,2,"torch.Size([2048, 3])"
1,650,/home/mpelissi/Dataset/ModelNet40//xbox/train/xbox_0095_SMPLER.obj,3144,39,"torch.Size([2048, 3])"
1,651,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0202_SMPLER.obj,75,30,"torch.Size([2048, 3])"
1,651,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0558_SMPLER.obj,180,4,"torch.Size([2048, 3])"
1,652,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0539_SMPLER.obj,2296,0,"torch.Size([2048, 3])"
1,652,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0379_SMPLER.obj,505,8,"torch.Size([2048, 3])"
1,653,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0033_SMPLER.obj,264,32,"torch.Size([2048, 3])"
1,653,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0129_SMPLER.obj,655,25,"torch.Size([2048, 3])"
1,654,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0445_SMPLER.obj,121,22,"torch.Size([2048, 3])"
1,654,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0081_SMPLER.obj,943,22,"torch.Size([2048, 3])"
1,655,/home/mpelissi/Dataset/ModelNet40//car/train/car_0056_SMPLER.obj,23836,7,"torch.Size([2048, 3])"
1,655,/home/mpelissi/Dataset/ModelNet40//lamp/train/lamp_0076_SMPLER.obj,3245,19,"torch.Size([2048, 3])"
1,656,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0413_SMPLER.obj,92105,0,"torch.Size([2048, 3])"
1,656,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0674_SMPLER.obj,664,8,"torch.Size([2048, 3])"
1,657,/home/mpelissi/Dataset/ModelNet40//lamp/train/lamp_0073_SMPLER.obj,2908,19,"torch.Size([2048, 3])"
1,657,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0313_SMPLER.obj,648,35,"torch.Size([2048, 3])"
1,658,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0016_SMPLER.obj,1050,15,"torch.Size([2048, 3])"
1,658,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0416_SMPLER.obj,158,4,"torch.Size([2048, 3])"
1,659,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0232_SMPLER.obj,44,22,"torch.Size([2048, 3])"
1,659,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0061_SMPLER.obj,265,14,"torch.Size([2048, 3])"
1,660,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0241_SMPLER.obj,26245,0,"torch.Size([2048, 3])"
1,660,/home/mpelissi/Dataset/ModelNet40//cone/train/cone_0079_SMPLER.obj,30,9,"torch.Size([2048, 3])"
1,661,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0428_SMPLER.obj,2199,2,"torch.Size([2048, 3])"
1,661,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0383_SMPLER.obj,14067,0,"torch.Size([2048, 3])"
1,662,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0112_SMPLER.obj,745,23,"torch.Size([2048, 3])"
1,662,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0076_SMPLER.obj,5484,8,"torch.Size([2048, 3])"
1,663,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0021_SMPLER.obj,433,15,"torch.Size([2048, 3])"
1,663,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0032_SMPLER.obj,129,15,"torch.Size([2048, 3])"
1,664,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0023_SMPLER.obj,3828,32,"torch.Size([2048, 3])"
1,664,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0217_SMPLER.obj,1231,21,"torch.Size([2048, 3])"
1,665,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0190_SMPLER.obj,426,26,"torch.Size([2048, 3])"
1,665,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0174_SMPLER.obj,1563,8,"torch.Size([2048, 3])"
1,666,/home/mpelissi/Dataset/ModelNet40//wardrobe/train/wardrobe_0060_SMPLER.obj,131,38,"torch.Size([2048, 3])"
1,666,/home/mpelissi/Dataset/ModelNet40//curtain/train/curtain_0011_SMPLER.obj,1068,11,"torch.Size([2048, 3])"
1,667,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0132_SMPLER.obj,1757,21,"torch.Size([2048, 3])"
1,667,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0214_SMPLER.obj,1718,5,"torch.Size([2048, 3])"
1,668,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0002_SMPLER.obj,61,20,"torch.Size([2048, 3])"
1,668,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0306_SMPLER.obj,1388,2,"torch.Size([2048, 3])"
1,669,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0317_SMPLER.obj,52,4,"torch.Size([2048, 3])"
1,669,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0241_SMPLER.obj,18166,35,"torch.Size([2048, 3])"
1,670,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0235_SMPLER.obj,1760,21,"torch.Size([2048, 3])"
1,670,/home/mpelissi/Dataset/ModelNet40//person/train/person_0032_SMPLER.obj,7383,24,"torch.Size([2048, 3])"
1,671,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0196_SMPLER.obj,15533,30,"torch.Size([2048, 3])"
1,671,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0020_SMPLER.obj,216,32,"torch.Size([2048, 3])"
1,672,/home/mpelissi/Dataset/ModelNet40//table/train/table_0102_SMPLER.obj,2776,33,"torch.Size([2048, 3])"
1,672,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0084_SMPLER.obj,60,22,"torch.Size([2048, 3])"
1,673,/home/mpelissi/Dataset/ModelNet40//person/train/person_0023_SMPLER.obj,1073,24,"torch.Size([2048, 3])"
1,673,/home/mpelissi/Dataset/ModelNet40//car/train/car_0107_SMPLER.obj,20769,7,"torch.Size([2048, 3])"
1,674,/home/mpelissi/Dataset/ModelNet40//table/train/table_0354_SMPLER.obj,136,33,"torch.Size([2048, 3])"
1,674,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0061_SMPLER.obj,116,1,"torch.Size([2048, 3])"
1,675,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0216_SMPLER.obj,19710,0,"torch.Size([2048, 3])"
1,675,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0027_SMPLER.obj,865,5,"torch.Size([2048, 3])"
1,676,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0225_SMPLER.obj,197,30,"torch.Size([2048, 3])"
1,676,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0078_SMPLER.obj,452,3,"torch.Size([2048, 3])"
1,677,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0637_SMPLER.obj,888,30,"torch.Size([2048, 3])"
1,677,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0422_SMPLER.obj,1245,4,"torch.Size([2048, 3])"
1,678,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0145_SMPLER.obj,2520,37,"torch.Size([2048, 3])"
1,678,/home/mpelissi/Dataset/ModelNet40//car/train/car_0172_SMPLER.obj,16546,7,"torch.Size([2048, 3])"
1,679,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0417_SMPLER.obj,2040,37,"torch.Size([2048, 3])"
1,679,/home/mpelissi/Dataset/ModelNet40//car/train/car_0002_SMPLER.obj,35858,7,"torch.Size([2048, 3])"
1,680,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0077_SMPLER.obj,11719,20,"torch.Size([2048, 3])"
1,680,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0145_SMPLER.obj,1423,30,"torch.Size([2048, 3])"
1,681,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0279_SMPLER.obj,137,22,"torch.Size([2048, 3])"
1,681,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0193_SMPLER.obj,192,26,"torch.Size([2048, 3])"
1,682,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0092_SMPLER.obj,2086,23,"torch.Size([2048, 3])"
1,682,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0297_SMPLER.obj,1036,30,"torch.Size([2048, 3])"
1,683,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0025_SMPLER.obj,288,3,"torch.Size([2048, 3])"
1,683,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0032_SMPLER.obj,211,34,"torch.Size([2048, 3])"
1,684,/home/mpelissi/Dataset/ModelNet40//range_hood/train/range_hood_0004_SMPLER.obj,3438,28,"torch.Size([2048, 3])"
